id,label
781,17412
782,21421
783,22462
784,11164
785,22436
786,11156
787,17442
788,10886
789,13348
790,13315
791,11982
792,11165
793,5023
794,22458.5
795,22459
796,22459a.5
797,22459b
798,21416
799,11157
800,11075
801,13357
802,13373
803,23808
804,4618
805,14719
806,22458
807,21470
808,13348a
809,14721
810,6308
811,15100
812,13352
813,13353
814,13354
815,17637
816,6305
817,6309
818,6533
819,13311
820,21688
821,4187.5
822,4188
823,5026
824,18341
825,18342
826,11066
827,B1585
828,B1586
829,11067
830,13364
831,22446
832,22448
833,22463
834,24910
835,22442
836,13349
837,22443
838,17937
839,5770
840,C6309
841,14718
842,16923
843,21422
844,11159
845,22435
846,1901.5
847,1902
848,1903
849,13370
850,22441b
851,22441
852,22441a
853,14958
854,K444
855,K444A
856,22454
857,22454a
858,5904
859,18344
860,18345a
861,18345
862,23420
863,S6121A
864,S6121
865,S6127
866,18339
867,18340
868,18340.5
869,15014
870,13359
871,4995
872,4996
873,17717
874,M1416
875,17718
876,17718a
877,11161
878,26133
879,11908
880,11071
881,17643
882,11369
883,11369.5
884,11369a
